"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Sentences";"Words";"Audience_age";"Audience_level";"Audience_size";"Full context";"Example source"
" как ― яст̀илд и яст̀илд от-сол̀ог";"еивз̀ел";"го̀лос-то длѝтся и длѝтся ― как";"лѐзвие";" ";"о̀н обою̀д - оо̀стр!";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"А го̀лос-то длѝтся и длѝтся ― как лѐзвие о̀н обою̀д - оо̀стр!";"b997d9eb2b01a52bee6cf549a2c3b19a:4:7"
" еивз̀ел как ― яст̀илд и яст̀илд от";"н̀о";"то длѝтся и длѝтся ― как лѐзвие";"о̀н";" ";"обою̀д - оо̀стр!";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"А го̀лос-то длѝтся и длѝтся ― как лѐзвие о̀н обою̀д - оо̀стр!";"b997d9eb2b01a52bee6cf549a2c3b19a:4:8"
" н̀о еивз̀ел как ― яст̀илд и яст̀илд";"д̀юобо";"длѝтся и длѝтся ― как лѐзвие о̀н";"обою̀д";" - ";"оо̀стр!";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"А го̀лос-то длѝтся и длѝтся ― как лѐзвие о̀н обою̀д - оо̀стр!";"b997d9eb2b01a52bee6cf549a2c3b19a:4:9"
" - д̀юобо н̀о еивз̀ел как ― яст̀илд и";"ртс̀оо";"и длѝтся ― как лѐзвие о̀н обою̀д -";"оо̀стр";"!  ";"";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"А го̀лос-то длѝтся и длѝтся ― как лѐзвие о̀н обою̀д - оо̀стр!";"b997d9eb2b01a52bee6cf549a2c3b19a:4:10"
" ― ";"ьтанз";"―";"знать";", ";"не про̀сто синѝца, синѝцы-то та̀к";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"― знать, не про̀сто синѝца, синѝцы-то та̀к не пою̀т.";"b997d9eb2b01a52bee6cf549a2c3b19a:5:0"
" ,ьтанз ― ";"ен";"― знать,";"не";" ";"про̀сто синѝца, синѝцы-то та̀к не";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"― знать, не про̀сто синѝца, синѝцы-то та̀к не пою̀т.";"b997d9eb2b01a52bee6cf549a2c3b19a:5:1"
" ен ,ьтанз ― ";"отс̀орп";"― знать, не";"про̀сто";" ";"синѝца, синѝцы-то та̀к не пою̀т.";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"― знать, не про̀сто синѝца, синѝцы-то та̀к не пою̀т.";"b997d9eb2b01a52bee6cf549a2c3b19a:5:2"
" отс̀орп ен ,ьтанз ― ";"ац̀инис";"― знать, не про̀сто";"синѝца";", ";"синѝцы-то та̀к не пою̀т.";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"― знать, не про̀сто синѝца, синѝцы-то та̀к не пою̀т.";"b997d9eb2b01a52bee6cf549a2c3b19a:5:3"
" ,ац̀инис отс̀орп ен ,ьтанз ― ";"ыц̀инис";"― знать, не про̀сто синѝца,";"синѝцы";"-";"то та̀к не пою̀т.";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"― знать, не про̀сто синѝца, синѝцы-то та̀к не пою̀т.";"b997d9eb2b01a52bee6cf549a2c3b19a:5:4"
"-ыц̀инис ,ац̀инис отс̀орп ен ,ьтанз ― ";"от";"― знать, не про̀сто синѝца, синѝцы-";"то";" ";"та̀к не пою̀т.";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"― знать, не про̀сто синѝца, синѝцы-то та̀к не пою̀т.";"b997d9eb2b01a52bee6cf549a2c3b19a:5:5"
" от-ыц̀инис ,ац̀инис отс̀орп ен ,ьтанз";"к̀ат";"знать, не про̀сто синѝца, синѝцы-то";"та̀к";" ";"не пою̀т.";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"― знать, не про̀сто синѝца, синѝцы-то та̀к не пою̀т.";"b997d9eb2b01a52bee6cf549a2c3b19a:5:6"
" к̀ат от-ыц̀инис ,ац̀инис отс̀орп ен";"ен";"не про̀сто синѝца, синѝцы-то та̀к";"не";" ";"пою̀т.";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"― знать, не про̀сто синѝца, синѝцы-то та̀к не пою̀т.";"b997d9eb2b01a52bee6cf549a2c3b19a:5:7"
" ен к̀ат от-ыц̀инис ,ац̀инис отс̀орп";"т̀юоп";"про̀сто синѝца, синѝцы-то та̀к не";"пою̀т";".  ";"";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"― знать, не про̀сто синѝца, синѝцы-то та̀к не пою̀т.";"b997d9eb2b01a52bee6cf549a2c3b19a:5:8"
"";"икч̀иниС";"";"Синѝчки";" ";"пою̀т не об э̀том, о со̀лнышке";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"Синѝчки пою̀т не об э̀том, о со̀лнышке та̀м, о веснѐ, и та̀йные свя̀зи с поэ̀том прослѐживаю̀тся во снѐ.";"b997d9eb2b01a52bee6cf549a2c3b19a:6:0"
" икч̀иниС";"т̀юоп";"Синѝчки";"пою̀т";" ";"не об э̀том, о со̀лнышке та̀м";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"Синѝчки пою̀т не об э̀том, о со̀лнышке та̀м, о веснѐ, и та̀йные свя̀зи с поэ̀том прослѐживаю̀тся во снѐ.";"b997d9eb2b01a52bee6cf549a2c3b19a:6:1"
" т̀юоп икч̀иниС";"ен";"Синѝчки пою̀т";"не";" ";"об э̀том, о со̀лнышке та̀м, о";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"Синѝчки пою̀т не об э̀том, о со̀лнышке та̀м, о веснѐ, и та̀йные свя̀зи с поэ̀том прослѐживаю̀тся во снѐ.";"b997d9eb2b01a52bee6cf549a2c3b19a:6:2"
" ен т̀юоп икч̀иниС";"бо";"Синѝчки пою̀т не";"об";" ";"э̀том, о со̀лнышке та̀м, о веснѐ";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"Синѝчки пою̀т не об э̀том, о со̀лнышке та̀м, о веснѐ, и та̀йные свя̀зи с поэ̀том прослѐживаю̀тся во снѐ.";"b997d9eb2b01a52bee6cf549a2c3b19a:6:3"
" бо ен т̀юоп икч̀иниС";"мот̀э";"Синѝчки пою̀т не об";"э̀том";", ";"о со̀лнышке та̀м, о веснѐ, и";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"Синѝчки пою̀т не об э̀том, о со̀лнышке та̀м, о веснѐ, и та̀йные свя̀зи с поэ̀том прослѐживаю̀тся во снѐ.";"b997d9eb2b01a52bee6cf549a2c3b19a:6:4"
" ,мот̀э бо ен т̀юоп икч̀иниС";"о";"Синѝчки пою̀т не об э̀том,";"о";" ";"со̀лнышке та̀м, о веснѐ, и та̀йные";"Ю. Ф. Гуголев. Вскую и вотще : «...С тех пор и хандрю, и тоскую...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"Вскую и вотще : «...С тех пор и хандрю, и тоскую...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"8";"114";"";"";"";"Синѝчки пою̀т не об э̀том, о со̀лнышке та̀м, о веснѐ, и та̀йные свя̀зи с поэ̀том прослѐживаю̀тся во снѐ.";"b997d9eb2b01a52bee6cf549a2c3b19a:6:5"
